broker_name	center_name	PRIMARY_ID	EXTERNAL_ID	SUBMITTER_ID	TITLE	TAXON_ID	SCIENTIFIC_NAME	DESCRIPTION	ENA-FASTQ-FILES	ENA-SUBMITTED-FILES	INSDC secondary accession	organism	collection date	env_broad_scale	geo loc name	env_local_scale	SubjectNumber	NCBI submission package	lat lon	host	UniqueSampleID	host age	env_medium	BioSampleModel	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE
NCBI	Air Force Research Laboratory	SAMN18994923	SAMN18994923	CAMPY_76	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849911&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849911&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849911	gut metagenome	2014-11-05	ENVO:02000022	USA	ENVO:00002003	15	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	76	29	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994922	SAMN18994922	CAMPY_75	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849910&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849910&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849910	gut metagenome	2014-11-04	ENVO:02000022	USA	ENVO:00002003	15	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	75	29	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994921	SAMN18994921	CAMPY_74	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849909&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849909&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849909	gut metagenome	2014-11-03	ENVO:02000022	USA	ENVO:00002003	15	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	74	29	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994976	SAMN18994976	CAMPY_9	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849908&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849908&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849908	gut metagenome	2014-11-05	ENVO:02000022	USA	ENVO:00002003	32	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	9	31	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994855	SAMN18994855	CAMPY_72	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849906&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849906&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849906	gut metagenome	2014-11-09	ENVO:02000022	USA	ENVO:00002003	34	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	72	20	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994900	SAMN18994900	CAMPY_204	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849898&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849898&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849898	gut metagenome	2014-11-04	ENVO:02000022	USA	ENVO:00002003	12	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	204	47	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995056	SAMN18995056	CAMPY_202	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849896&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849896&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849896	gut metagenome	2014-12-30	ENVO:02000022	USA	ENVO:00002003	11	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	202	29	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994891	SAMN18994891	CAMPY_180	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849891&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849891&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849891	gut metagenome	2014-11-05	ENVO:02000022	USA	ENVO:00002003	9	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	180	48	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995032	SAMN18995032	CAMPY_176	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849886&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849886&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849886	gut metagenome	2014-12-30	ENVO:02000022	USA	ENVO:00002003	6	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	176	28	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995047	SAMN18995047	CAMPY_169	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849885&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849885&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849885	gut metagenome	2014-12-30	ENVO:02000022	USA	ENVO:00002003	5	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	169	31	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994883	SAMN18994883	CAMPY_156	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849880&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849880&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849880	gut metagenome	2014-11-05	ENVO:02000022	USA	ENVO:00002003	5	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	156	31	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994881	SAMN18994881	CAMPY_154	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849879&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849879&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849879	gut metagenome	2014-11-03	ENVO:02000022	USA	ENVO:00002003	5	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	154	31	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994880	SAMN18994880	CAMPY_141	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849876&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849876&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849876	gut metagenome	2014-11-05	ENVO:02000022	USA	ENVO:00002003	4	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	141	30	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994876	SAMN18994876	CAMPY_137	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849872&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849872&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849872	gut metagenome	2014-11-03	ENVO:02000022	USA	ENVO:00002003	4	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	137	30	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995053	SAMN18995053	CAMPY_122	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849868&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849868&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849868	gut metagenome	2014-12-30	ENVO:02000022	USA	ENVO:00002003	9	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	122	48	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995044	SAMN18995044	CAMPY_121	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849869&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849869&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849869	gut metagenome	2014-12-30	ENVO:02000022	USA	ENVO:00002003	4	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	121	30	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995039	SAMN18995039	CAMPY_120	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849867&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849867&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849867	gut metagenome	2014-12-30	ENVO:02000022	USA	ENVO:00002003	1	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	120	28	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994849	SAMN18994849	CAMPY_66	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849860&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849860&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849860	gut metagenome	2014-11-03	ENVO:02000022	USA	ENVO:00002003	34	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	66	20	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994898	SAMN18994898	CAMPY_57	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849852&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849852&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849852	gut metagenome	2014-11-08	ENVO:02000022	USA	ENVO:00002003	11	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	57	29	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994975	SAMN18994975	CAMPY_406	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8850024&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8850024&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8850024	gut metagenome	2014-11-05	ENVO:02000022	USA	ENVO:00002003	31	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	406	48	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994973	SAMN18994973	CAMPY_404	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8850023&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8850023&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8850023	gut metagenome	2014-11-04	ENVO:02000022	USA	ENVO:00002003	31	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	404	48	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995079	SAMN18995079	CAMPY_396	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8850020&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8850020&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8850020	gut metagenome	2014-12-30	ENVO:02000022	USA	ENVO:00002003	27	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	396	19	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995022	SAMN18995022	CAMPY_387	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8850019&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8850019&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8850019	gut metagenome	2014-11-07	ENVO:02000022	USA	ENVO:00002003	27	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	387	19	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994865	SAMN18994865	CAMPY_23	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8850017&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8850017&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8850017	gut metagenome	2014-11-06	ENVO:02000022	USA	ENVO:00002003	3	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	23	36	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994971	SAMN18994971	CAMPY_385	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8850016&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8850016&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8850016	gut metagenome	2014-11-05	ENVO:02000022	USA	ENVO:00002003	27	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	385	19	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995019	SAMN18995019	CAMPY_365	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8850012&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8850012&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8850012	gut metagenome	2014-11-06	ENVO:02000022	USA	ENVO:00002003	25	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	365	46	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994864	SAMN18994864	CAMPY_22	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8850006&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8850006&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8850006	gut metagenome	2014-11-05	ENVO:02000022	USA	ENVO:00002003	3	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	22	36	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995017	SAMN18995017	CAMPY_350	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8850003&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8850003&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8850003	gut metagenome	2014-11-06	ENVO:02000022	USA	ENVO:00002003	24	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	350	39	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995016	SAMN18995016	CAMPY_349	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8850004&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8850004&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8850004	gut metagenome	2014-11-06	ENVO:02000022	USA	ENVO:00002003	24	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	349	39	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994952	SAMN18994952	CAMPY_347	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8850001&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8850001&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8850001	gut metagenome	2014-11-05	ENVO:02000022	USA	ENVO:00002003	24	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	347	39	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994950	SAMN18994950	CAMPY_345	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8850000&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8850000&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8850000	gut metagenome	2014-11-04	ENVO:02000022	USA	ENVO:00002003	24	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	345	39	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995072	SAMN18995072	CAMPY_343	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849997&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849997&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849997	gut metagenome	2014-12-30	ENVO:02000022	USA	ENVO:00002003	21	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	343	22	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995014	SAMN18995014	CAMPY_331	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849995&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849995&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849995	gut metagenome	2014-11-06	ENVO:02000022	USA	ENVO:00002003	22	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	331	43	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994947	SAMN18994947	CAMPY_329	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849992&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849992&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849992	gut metagenome	2014-11-04	ENVO:02000022	USA	ENVO:00002003	22	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	329	43	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994946	SAMN18994946	CAMPY_328	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849991&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849991&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849991	gut metagenome	2014-11-03	ENVO:02000022	USA	ENVO:00002003	22	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	328	43	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18995013	SAMN18995013	CAMPY_319	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849990&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849990&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849990	gut metagenome	2014-11-07	ENVO:02000022	USA	ENVO:00002003	21	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	319	22	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
NCBI	Air Force Research Laboratory	SAMN18994941	SAMN18994941	CAMPY_313	MIMARKS Survey related sample from gut metagenome	749906	gut metagenome	Keywords: GSC:MIxS;MIMARKS:5.0	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849985&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS8849985&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	SRS8849985	gut metagenome	2014-11-04	ENVO:02000022	USA	ENVO:00002003	21	MIMARKS.survey.human-gut.5.0	39.2983 N 76.5902 W	Homo sapiens	313	22	ENVO:00002003	MIMARKS.survey	2021-08-02	2021-08-02
